IDBox;SumViability;NbSeed;PropViability;SumSwell;PropSwell;SumRad;PropRad;SumCot;PropCot;IDPod;Plant;Zone;Zone0;UniqueQuadrat;PosQuadrat;Plan;UniqueGeno;Block;Plate;NbSeedminusNA;propViabilityNA;TotalNbPods;time_flo;Dormancy;NumSeedPlant
973;4;4;1;4;1;4;1;4;1;444;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;4;1;34;14.5;0;203
974;5;6;0.833333333333333;6;1;5;0.833333333333333;6;1;446;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;6;0.833333333333333;34;14.5;0;203
975;4;4;1;4;1;4;1;4;1;448;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;4;1;34;14.5;0;203
976;2;3;0.666666666666667;3;1;3;1;3;1;448;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;3;0.666666666666667;34;14.5;0;203
977;3;5;0.6;5;1;5;1;5;1;450;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;5;0.6;34;14.5;0;203
978;1;2;0.5;2;1;2;1;2;1;452;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;2;0.5;34;14.5;0;203
979;0;2;0;2;1;2;1;2;1;454;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;2;0;34;14.5;0;203
980;3;5;0.6;5;1;5;1;5;1;456;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;5;0.6;34;14.5;0;203
981;3;4;0.75;4;1;4;1;4;1;458;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;4;0.75;34;14.5;0;203
982;3;3;1;3;1;3;1;3;1;458;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;3;1;34;14.5;0;203
983;3;4;0.75;4;1;4;1;4;1;460;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;4;0.75;34;14.5;0;203
984;4;4;1;4;1;4;1;4;1;460;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;4;1;34;14.5;0;203
985;3;4;0.75;4;1;3;0.75;4;1;462;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;4;0.75;34;14.5;0;203
986;4;4;1;4;1;4;1;4;1;462;L1119_Na545_H50_E_D1;NA;1;E;D1;interpop;Narbonne_H50;3;6;4;1;34;14.5;0.25;203
987;1;4;0.25;4;1;2;0.5;1;0.25;464;L1086_Na121_H4_E_D2;NA;1;E;D2;interpop;Narbonne_H4;3;6;4;0.25;7;35;0;30
988;4;4;1;4;1;4;1;4;1;464;L1086_Na121_H4_E_D2;NA;1;E;D2;interpop;Narbonne_H4;3;6;4;1;7;35;0;30
989;4;5;0.8;5;1;5;1;5;1;466;L1086_Na121_H4_E_D2;NA;1;E;D2;interpop;Narbonne_H4;3;6;5;0.8;7;35;0;30
990;4;4;1;4;1;4;1;4;1;468;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;1;70;11;0.25;180
991;0;3;0;3;1;0;0;1;0.333333333333333;468;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;3;0;70;11;0;180
992;4;4;1;4;1;4;1;4;1;470;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;1;70;11;0.25;180
993;3;4;0.75;4;1;4;1;4;1;470;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0.75;70;11;0.25;180
994;1;4;0.25;4;1;3;0.75;4;1;472;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0.25;70;11;0;180
995;2;4;0.5;4;1;4;1;4;1;472;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0.5;70;11;0;180
996;5;5;1;5;1;5;1;5;1;474;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;5;1;70;11;0;180
997;4;4;1;4;1;4;1;4;1;474;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;1;70;11;0.25;180
998;1;4;0.25;4;1;4;1;1;0.25;476;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0.25;70;11;0.25;180
999;1;3;0.333333333333333;3;1;2;0.666666666666667;3;1;476;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;3;0.333333333333333;70;11;0;180
1000;4;4;1;4;1;4;1;4;1;478;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;1;70;11;0.25;180
1001;4;4;1;4;1;4;1;4;1;478;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;1;70;11;0.25;180
1002;3;4;0.75;4;1;3;0.75;4;1;480;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0.75;70;11;0.25;180
1003;0;4;0;4;1;3;0.75;4;1;480;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0;70;11;0.25;180
1004;3;4;0.75;4;1;4;1;4;1;482;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0.75;70;11;0;180
1005;3;3;1;3;1;3;1;3;1;482;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;3;1;70;11;0.333333333333333;180
1006;5;5;1;5;1;5;1;5;1;484;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;5;1;70;11;0.2;180
1007;3;4;0.75;4;1;3;0.75;4;1;484;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0.75;70;11;0;180
1008;3;4;0.75;4;1;4;1;4;1;486;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;0.75;70;11;0.25;180
1009;3;3;1;3;1;3;1;3;1;486;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;3;1;70;11;0.333333333333333;180
1010;6;6;1;6;1;6;1;6;1;488;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;6;1;70;11;0;180
1011;4;4;1;4;1;4;1;4;1;490;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;4;1;70;11;0;180
1012;1;3;0.333333333333333;3;1;3;1;3;1;490;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;3;0.333333333333333;70;11;0;180
1013;4;6;0.666666666666667;6;1;6;1;6;1;492;ESP-163-2009-01_H3_E_D3;NA;1;E;D3;interpop;Espagne_H3;3;6;6;0.666666666666667;70;11;0.333333333333333;180
1014;3;4;0.75;4;1;4;1;4;1;494;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;4;0.75;34;14.5;0;161
1015;3;3;1;3;1;3;1;3;1;494;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;3;1;34;14.5;0;161
1016;4;4;1;4;1;4;1;4;1;496;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;4;1;34;14.5;0;161
1017;3;3;1;3;1;3;1;3;1;496;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;3;1;34;14.5;0;161
1018;4;6;0.666666666666667;6;1;6;1;6;1;498;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;6;0.666666666666667;34;14.5;0.166666666666667;161
1019;4;4;1;4;1;4;1;4;1;500;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;4;1;34;14.5;0.25;161
1020;2;3;0.666666666666667;3;1;3;1;3;1;500;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;3;0.666666666666667;34;14.5;0;161
1021;6;6;1;6;1;6;1;6;1;502;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;6;1;34;14.5;0;161
1022;3;4;0.75;4;1;4;1;3;0.75;504;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;4;0.75;34;14.5;0.25;161
1023;3;3;1;3;1;3;1;3;1;504;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;3;1;34;14.5;0.333333333333333;161
1024;6;6;1;6;1;6;1;6;1;506;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;6;1;34;14.5;0;161
1025;4;4;1;4;1;4;1;4;1;508;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;4;1;34;14.5;0;161
1026;4;4;1;4;1;4;1;4;1;508;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;4;1;34;14.5;0;161
1027;6;6;1;6;1;6;1;6;1;510;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;6;1;34;14.5;0;161
1028;4;5;0.8;5;1;5;1;4;0.8;512;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;5;0.8;34;14.5;0;161
1029;5;5;1;5;1;5;1;5;1;514;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;5;1;34;14.5;0;161
1030;4;4;1;4;1;4;1;4;1;516;L1119_Na545_H50_E_D4;NA;1;E;D4;interpop;Narbonne_H50;3;7;4;1;34;14.5;0;161
1031;4;4;1;4;1;4;1;4;1;518;L1090_Na136_H1_E_E2;NA;1;E;E2;interpop;Narbonne_H1;3;7;4;1;9;18;0;56
1032;4;4;1;4;1;4;1;4;1;518;L1090_Na136_H1_E_E2;NA;1;E;E2;interpop;Narbonne_H1;3;7;4;1;9;18;0;56
1033;4;4;1;4;1;4;1;4;1;520;L1090_Na136_H1_E_E2;NA;1;E;E2;interpop;Narbonne_H1;3;7;4;1;9;18;0;56
1034;3;4;0.75;4;1;4;1;4;1;520;L1090_Na136_H1_E_E2;NA;1;E;E2;interpop;Narbonne_H1;3;7;4;0.75;9;18;0;56
1035;5;5;1;5;1;5;1;5;1;522;L1090_Na136_H1_E_E2;NA;1;E;E2;interpop;Narbonne_H1;3;7;5;1;9;18;0;56
1036;2;3;0.666666666666667;3;1;3;1;3;1;524;L1090_Na136_H1_E_E2;NA;1;E;E2;interpop;Narbonne_H1;3;7;3;0.666666666666667;9;18;0;56
1037;6;6;1;6;1;6;1;6;1;526;L1090_Na136_H1_E_E2;NA;1;E;E2;interpop;Narbonne_H1;3;7;6;1;9;18;0;56
1038;5;6;0.833333333333333;6;1;6;1;6;1;528;L1096b_Na156_H4_E_E4;NA;1;E;E4;interpop;Narbonne_H4;3;7;6;0.833333333333333;6;28.5;0.333333333333333;32
1039;5;6;0.833333333333333;6;1;6;1;6;1;530;L1096b_Na156_H4_E_E4;NA;1;E;E4;interpop;Narbonne_H4;3;7;6;0.833333333333333;6;28.5;0.166666666666667;32
1040;4;5;0.8;5;1;5;1;5;1;532;L1096b_Na156_H4_E_E4;NA;1;E;E4;interpop;Narbonne_H4;3;7;5;0.8;6;28.5;0;32
1041;4;4;1;4;1;4;1;4;1;534;L1096b_Na156_H4_E_EE1;NA;1;E;EE1;interpop;Narbonne_H4;3;7;4;1;5;28.5;0;28
1042;4;4;1;4;1;4;1;4;1;534;L1096b_Na156_H4_E_EE1;NA;1;E;EE1;interpop;Narbonne_H4;3;7;4;1;5;28.5;0;28
1043;3;4;0.75;4;1;4;1;4;1;536;L1096b_Na156_H4_E_EE1;NA;1;E;EE1;interpop;Narbonne_H4;3;7;4;0.75;5;28.5;0;28
1044;2;3;0.666666666666667;3;1;3;1;3;1;536;L1096b_Na156_H4_E_EE1;NA;1;E;EE1;interpop;Narbonne_H4;3;7;3;0.666666666666667;5;28.5;0;28
1045;4;4;1;4;1;4;1;4;1;538;L1096b_Na156_H4_E_EE1;NA;1;E;EE1;interpop;Narbonne_H4;3;7;4;1;5;28.5;0;28
1046;4;4;1;4;1;4;1;4;1;540;Inconnu?_E_EE5;NA;1;E;EE5;interpop;0;3;7;4;1;8;21.5;0;47
1047;2;3;0.666666666666667;3;1;3;1;3;1;540;Inconnu?_E_EE5;NA;1;E;EE5;interpop;0;3;7;3;0.666666666666667;8;21.5;0;47
1048;5;6;0.833333333333333;6;1;6;1;6;1;542;Inconnu?_E_EE5;NA;1;E;EE5;interpop;0;3;7;6;0.833333333333333;8;21.5;0.333333333333333;47
1049;4;4;1;4;1;4;1;4;1;544;Inconnu?_E_EE5;NA;1;E;EE5;interpop;0;3;7;4;1;8;21.5;0;47
1050;3;3;1;3;1;3;1;3;1;544;Inconnu?_E_EE5;NA;1;E;EE5;interpop;0;3;7;3;1;8;21.5;0;47
1051;4;4;1;4;1;4;1;4;1;546;L1110b_Na326_H5_E_F3;NA;1;E;F3;interpop;Narbonne_H5;3;7;4;1;10;18;0;31
1052;4;4;1;4;1;4;1;4;1;546;L1110b_Na326_H5_E_F3;NA;1;E;F3;interpop;Narbonne_H5;3;7;4;1;10;18;0;31
1053;6;6;1;6;1;6;1;6;1;548;L1110b_Na326_H5_E_F3;NA;1;E;F3;interpop;Narbonne_H5;3;7;6;1;10;18;0;31
1054;2;2;1;2;1;2;1;2;1;550;L1110b_Na326_H5_E_F3;NA;1;E;F3;interpop;Narbonne_H5;3;7;2;1;10;18;0.5;31
1055;5;5;1;5;1;5;1;5;1;554;F89-13-46-b2_H4_2013_I_A1;NA;1;I;A1;interpop;Corse_H4;3;7;5;1;3;28.5;0.2;22
1056;4;4;1;4;1;4;1;4;1;554;F89-13-46-b2_H4_2013_I_A1;NA;1;I;A1;interpop;Corse_H4;3;7;4;1;3;28.5;0;22
1057;4;4;1;4;1;4;1;4;1;556;F89-13-156-p2_H5_I_A2;NA;1;I;A2;interpop;Corse_H5;3;7;4;1;7;25;0;30
1058;3;3;1;3;1;3;1;3;1;556;F89-13-156-p2_H5_I_A2;NA;1;I;A2;interpop;Corse_H5;3;7;3;1;7;25;0;30
1059;2;4;0.5;4;1;4;1;4;1;558;F89-13-156-p2_H5_I_A2;NA;1;I;A2;interpop;Corse_H5;3;7;4;0.5;7;25;0;30
1060;2;3;0.666666666666667;3;1;2;0.666666666666667;3;1;558;F89-13-156-p2_H5_I_A2;NA;1;I;A2;interpop;Corse_H5;3;7;3;0.666666666666667;7;25;0;30
1061;4;5;0.8;5;1;5;1;5;1;560;F89-13-156-p2_H5_I_A2;NA;1;I;A2;interpop;Corse_H5;3;7;5;0.8;7;25;0;30
1062;4;4;1;4;1;4;1;4;1;564;L1123_Na632_H8_I_A5;NA;1;I;A5;interpop;Narbonne_H8;3;7;4;1;11;21.5;0.25;68
1063;3;3;1;3;1;3;1;3;1;564;L1123_Na632_H8_I_A5;NA;1;I;A5;interpop;Narbonne_H8;3;7;3;1;11;21.5;0.333333333333333;68
1064;4;4;1;4;1;4;1;4;1;566;L1123_Na632_H8_I_A5;NA;1;I;A5;interpop;Narbonne_H8;3;7;4;1;11;21.5;0.25;68
1065;3;3;1;3;1;3;1;3;1;566;L1123_Na632_H8_I_A5;NA;1;I;A5;interpop;Narbonne_H8;3;7;3;1;11;21.5;0.333333333333333;68
1066;5;6;0.833333333333333;6;1;6;1;6;1;568;L1123_Na632_H8_I_A5;NA;1;I;A5;interpop;Narbonne_H8;3;7;6;0.833333333333333;11;21.5;0;68
1067;3;4;0.75;4;1;4;1;4;1;570;L1123_Na632_H8_I_A5;NA;1;I;A5;interpop;Narbonne_H8;3;7;4;0.75;11;21.5;0;68
1068;3;3;1;3;1;3;1;3;1;570;L1123_Na632_H8_I_A5;NA;1;I;A5;interpop;Narbonne_H8;3;7;3;1;11;21.5;0;68
1069;6;6;1;6;1;6;1;6;1;572;L1123_Na632_H8_I_A5;NA;1;I;A5;interpop;Narbonne_H8;3;7;6;1;11;21.5;0;68
1070;4;4;1;4;1;4;1;4;1;574;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;7;4;1;40;3;0;106
1071;2;3;0.666666666666667;3;1;3;1;3;1;574;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;7;3;0.666666666666667;40;3;0.333333333333333;106
1072;4;5;0.8;5;1;5;1;5;1;576;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;7;5;0.8;40;3;0.2;106
1073;3;4;0.75;4;1;4;1;4;1;576;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;7;4;0.75;40;3;0.75;106
1074;2;3;0.666666666666667;3;1;3;1;3;1;914;L1086_Na121_H4_N_E3;NA;1;N;E3;interpop;Narbonne_H4;3;7;3;0.666666666666667;52;11;0;192
1075;4;4;1;4;1;4;1;4;1;916;L1086_Na121_H4_N_E3;NA;1;N;E3;interpop;Narbonne_H4;3;7;4;1;52;11;0;192
1076;5;5;1;5;1;5;1;5;1;918;L1086_Na121_H4_N_E3;NA;1;N;E3;interpop;Narbonne_H4;3;7;5;1;52;11;0;192
1077;4;4;1;4;1;4;1;4;1;920;L1086_Na121_H4_N_E3;NA;1;N;E3;interpop;Narbonne_H4;3;7;4;1;52;11;0;192
1078;5;5;1;5;1;5;1;5;1;922;L1086_Na121_H4_N_E3;NA;1;N;E3;interpop;Narbonne_H4;3;7;5;1;52;11;0;192
1079;4;4;1;4;1;4;1;4;1;924;L1086_Na121_H4_N_E3;NA;1;N;E3;interpop;Narbonne_H4;3;7;4;1;52;11;0.5;192
1080;2;3;0.666666666666667;2;0.666666666666667;2;0.666666666666667;2;0.666666666666667;924;L1086_Na121_H4_N_E3;NA;1;N;E3;interpop;Narbonne_H4;3;7;3;0.666666666666667;52;11;0;192
1081;5;5;1;5;1;5;1;5;1;926;L1086_Na121_H4_N_E3;NA;1;N;E3;interpop;Narbonne_H4;3;7;5;1;52;11;0.2;192
1082;5;6;0.833333333333333;6;1;6;1;6;1;928;L1107_Na234_H2_N_E4;NA;1;N;E4;interpop;Narbonne_H2;3;7;6;0.833333333333333;5;18;0.166666666666667;18
1083;6;6;1;6;1;6;1;6;1;930;L1105_Na21_H2_N_E5;NA;1;N;E5;interpop;Narbonne_H2;3;7;6;1;14;14.5;0;68
1084;5;6;0.833333333333333;6;1;6;1;5;0.833333333333333;932;L1105_Na21_H2_N_E5;NA;1;N;E5;interpop;Narbonne_H2;3;7;6;0.833333333333333;14;14.5;0;68
1085;6;6;1;6;1;6;1;6;1;934;L1105_Na21_H2_N_E5;NA;1;N;E5;interpop;Narbonne_H2;3;7;6;1;14;14.5;0.166666666666667;68
1086;5;6;0.833333333333333;6;1;6;1;6;1;936;L1105_Na21_H2_N_E5;NA;1;N;E5;interpop;Narbonne_H2;3;7;6;0.833333333333333;14;14.5;0.166666666666667;68
1087;3;4;0.75;4;1;4;1;3;0.75;938;L1105_Na21_H2_N_E5;NA;1;N;E5;interpop;Narbonne_H2;3;7;4;0.75;14;14.5;0;68
1088;3;3;1;3;1;3;1;3;1;938;L1105_Na21_H2_N_E5;NA;1;N;E5;interpop;Narbonne_H2;3;7;3;1;14;14.5;0;68
1089;5;5;1;5;1;5;1;5;1;940;L1105_Na21_H2_N_E5;NA;1;N;E5;interpop;Narbonne_H2;3;7;5;1;14;14.5;0;68
1090;5;5;1;5;1;5;1;5;1;944;L1119_Na545_H50_N_F3;NA;1;N;F3;interpop;Narbonne_H50;3;7;5;1;2;28.5;0.6;8
1091;4;6;0.666666666666667;6;1;6;1;5;0.833333333333333;946;L1123_Na632_H8_P_B2;NA;1;P;B2;interpop;Narbonne_H8;3;7;6;0.666666666666667;4;35;0.333333333333333;19
1092;5;5;1;5;1;5;1;5;1;948;L1123_Na632_H8_P_B2;NA;1;P;B2;interpop;Narbonne_H8;3;7;5;1;4;35;0.2;19
1093;3;4;0.75;4;1;4;1;4;1;950;L1090_Na136_H1_P_C1;NA;1;P;C1;interpop;Narbonne_H1;3;7;4;0.75;5;21.5;0.25;36
1094;4;4;1;4;1;4;1;4;1;950;L1090_Na136_H1_P_C1;NA;1;P;C1;interpop;Narbonne_H1;3;7;4;1;5;21.5;0.25;36
1095;4;5;0.8;5;1;5;1;5;1;952;L1090_Na136_H1_P_C1;NA;1;P;C1;interpop;Narbonne_H1;3;7;5;0.8;5;21.5;0.2;36
1096;3;4;0.75;4;1;4;1;4;1;952;L1090_Na136_H1_P_C1;NA;1;P;C1;interpop;Narbonne_H1;3;7;4;0.75;5;21.5;0;36
1097;5;6;0.833333333333333;6;1;6;1;6;1;954;L1090_Na136_H1_P_C1;NA;1;P;C1;interpop;Narbonne_H1;3;7;6;0.833333333333333;5;21.5;0.333333333333333;36
1098;1;4;0.25;4;1;4;1;3;0.75;956;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;4;0.25;13;21.5;0.25;67
1099;2;3;0.666666666666667;3;1;3;1;3;1;956;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;3;0.666666666666667;13;21.5;0;67
1100;2;4;0.5;4;1;4;1;4;1;958;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;4;0.5;13;21.5;0.25;67
1101;3;3;1;3;1;3;1;3;1;958;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;3;1;13;21.5;0.666666666666667;67
1102;4;5;0.8;5;1;5;1;5;1;960;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;5;0.8;13;21.5;1;67
1103;1;4;0.25;4;1;4;1;4;1;962;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;4;0.25;13;21.5;0.25;67
1104;2;3;0.666666666666667;3;1;3;1;3;1;962;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;3;0.666666666666667;13;21.5;0;67
1105;3;4;0.75;4;1;4;1;4;1;964;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;4;0.75;13;21.5;0.25;67
1106;2;3;0.666666666666667;3;1;3;1;3;1;966;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;3;0.666666666666667;13;21.5;0;67
1107;3;3;1;3;1;3;1;3;1;968;L1105_Na21_H2_P_CC3;NA;1;P;CC3;interpop;Narbonne_H2;3;7;3;1;13;21.5;0.333333333333333;67
1108;3;4;0.75;4;1;4;1;4;1;970;F89-13-156-p2_H5_P_E2;NA;1;P;E2;interpop;Corse_H5;3;7;4;0.75;5;11;0;25
1109;4;4;1;4;1;4;1;4;1;970;F89-13-156-p2_H5_P_E2;NA;1;P;E2;interpop;Corse_H5;3;7;4;1;5;11;0;25
1110;4;5;0.8;4;0.8;4;0.8;4;0.8;972;F89-13-156-p2_H5_P_E2;NA;1;P;E2;interpop;Corse_H5;3;7;5;0.8;5;11;0;25
1111;4;4;1;4;1;4;1;4;1;974;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;4;1;18;14.5;0;106
1112;3;3;1;3;1;3;1;3;1;974;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;3;1;18;14.5;0.333333333333333;106
1113;4;4;1;4;1;4;1;4;1;976;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;4;1;18;14.5;0;106
1114;3;3;1;3;1;3;1;3;1;976;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;3;1;18;14.5;0.333333333333333;106
1115;3;6;0.5;5;0.833333333333333;5;0.833333333333333;5;0.833333333333333;978;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;6;0.5;18;14.5;0;106
1116;4;6;0.666666666666667;6;1;6;1;6;1;980;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;6;0.666666666666667;18;14.5;0;106
1117;2;4;0.5;4;1;4;1;4;1;982;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;4;0.5;18;14.5;0;106
1118;1;4;0.25;4;1;3;0.75;3;0.75;984;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;4;0.25;18;14.5;0;106
1119;2;3;0.666666666666667;3;1;3;1;3;1;984;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;3;0.666666666666667;18;14.5;0;106
1120;4;6;0.666666666666667;6;1;6;1;6;1;986;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;6;0.666666666666667;18;14.5;0;106
1121;3;4;0.75;4;1;3;0.75;4;1;988;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;4;0.75;18;14.5;0.5;106
1122;2;3;0.666666666666667;2;0.666666666666667;3;1;3;1;988;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;3;0.666666666666667;18;14.5;0;106
1123;0;4;0;4;1;4;1;4;1;990;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;4;0;18;14.5;0;106
1124;1;3;0.333333333333333;3;1;3;1;3;1;990;L1107_Na234_H2_P_E4;NA;1;P;E4;interpop;Narbonne_H2;3;7;3;0.333333333333333;18;14.5;0;106
1125;3;5;0.6;5;1;5;1;5;1;992;F89-13-155-p2_H1_P_EE1;NA;1;P;EE1;interpop;Corse_H1;3;7;5;0.6;2;21.5;0;13
1126;5;5;1;5;1;5;1;5;1;578;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;1;5;1;40;3;0.4;106
1127;4;4;1;4;1;4;1;4;1;578;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;1;4;1;40;3;0;106
1128;4;4;1;4;1;4;1;4;1;580;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;1;4;1;40;3;0;106
1129;5;6;0.833333333333333;6;1;5;0.833333333333333;5;0.833333333333333;582;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;1;6;0.833333333333333;40;3;0.5;106
1130;3;4;0.75;4;1;4;1;4;1;584;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;1;4;0.75;40;3;0;106
1131;4;4;1;4;1;4;1;4;1;584;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;1;4;1;40;3;0;106
1132;3;4;0.75;4;1;3;0.75;3;0.75;586;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;1;4;0.75;40;3;0;106
1133;3;3;1;3;1;3;1;3;1;586;L1105_Na21_H2_I_A6;NA;1;I;A6;interpop;Narbonne_H2;3;1;3;1;40;3;0;106
1134;5;5;1;5;1;5;1;5;1;588;L1107_Na234_H2_I_AA5;NA;1;I;AA5;interpop;Narbonne_H2;3;1;5;1;4;14.5;0.4;15
1135;4;4;1;4;1;4;1;4;1;590;L1107_Na234_H2_I_AA5;NA;1;I;AA5;interpop;Narbonne_H2;3;1;4;1;4;14.5;0;15
