IDBox;Plant;Zone;Zone0;Plan;Quadrat;UniqueQuadrat;PositionQuad;UniqueGeno;IDPod;Block;Plate;PositionPlate;NbSeed;IDSeed;SwellingDate;Swell;RadicleDate;Rad;CotyledonDate;Cot;Viability;SampleDate;Conta;time_flo;L_max_flo;TotalNbPods;NumSeedPlant;Vgonflement;Vradicule;Vcotyledon
356;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;291;1;6;4;6;5;17/05/2016;1;22/05/2016;1;26/05/2016;1;0;27/05/2016;;18;5.5;31;179;0;5;9
356;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;291;1;6;4;6;6;18/05/2016;1;22/05/2016;1;22/05/2016;1;0;27/05/2016;;18;5.5;31;179;1;4;4
357;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;292;1;6;3;5;1;18/05/2016;1;22/05/2016;1;NA;0;0;NA;;18;5.5;31;179;1;4;NA
357;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;292;1;6;3;5;2;18/05/2016;1;22/05/2016;1;23/05/2016;1;0;27/05/2016;;18;5.5;31;179;1;4;5
357;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;292;1;6;3;5;3;18/05/2016;1;NA;0;NA;0;0;27/05/2016;;18;5.5;31;179;1;NA;NA
357;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;292;1;6;3;5;4;18/05/2016;1;NA;0;23/05/2016;1;0;27/05/2016;;18;5.5;31;179;1;NA;5
357;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;292;1;6;3;5;5;19/05/2016;1;NA;0;NA;0;0;NA;;18;5.5;31;179;2;NA;NA
358;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;293;1;6;4;5;1;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;18;5.5;31;179;1;2;6
358;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;293;1;6;4;5;2;18/05/2016;1;22/05/2016;1;NA;0;0;24/05/2016;;18;5.5;31;179;1;4;NA
358;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;293;1;6;4;5;3;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;18;5.5;31;179;1;2;5
358;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;293;1;6;4;5;4;18/05/2016;1;22/05/2016;1;24/05/2016;1;0;24/05/2016;;18;5.5;31;179;1;4;6
358;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;293;1;6;4;5;5;19/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;18;5.5;31;179;2;1;4
359;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;294;1;6;3;6;1;18/05/2016;1;22/05/2016;1;23/05/2016;1;1;25/05/2016;;18;5.5;31;179;1;4;5
359;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;294;1;6;3;6;2;18/05/2016;1;22/05/2016;1;23/05/2016;1;0;25/05/2016;;18;5.5;31;179;1;4;5
359;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;294;1;6;3;6;3;18/05/2016;1;22/05/2016;1;23/05/2016;1;0;25/05/2016;;18;5.5;31;179;1;4;5
359;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;294;1;6;3;6;4;18/05/2016;1;20/05/2016;1;NA;0;1;25/05/2016;;18;5.5;31;179;1;2;NA
359;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;294;1;6;3;6;5;19/05/2016;1;22/05/2016;1;22/05/2016;1;1;25/05/2016;;18;5.5;31;179;2;3;3
359;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;294;1;6;3;6;6;18/05/2016;1;22/05/2016;1;23/05/2016;1;1;25/05/2016;;18;5.5;31;179;1;4;5
360;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;295;1;6;4;7;1;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;18;5.5;31;179;1;2;6
360;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;295;1;6;4;7;2;17/05/2016;1;20/05/2016;1;23/05/2016;1;1;26/05/2016;;18;5.5;31;179;0;3;6
360;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;295;1;6;4;7;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;0;26/05/2016;;18;5.5;31;179;1;2;4
360;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;295;1;6;4;7;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;18;5.5;31;179;1;2;4
361;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;295;1;7;1;7;1;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;18;5.5;31;179;1;2;5
361;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;295;1;7;1;7;2;19/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;18;5.5;31;179;2;1;3
361;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;295;1;7;1;7;3;19/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;18;5.5;31;179;2;1;5
362;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;296;1;7;2;4;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;18;5.5;31;179;1;2;4
362;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;296;1;7;2;4;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;0;26/05/2016;;18;5.5;31;179;1;2;4
362;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;296;1;7;2;4;3;17/05/2016;1;20/05/2016;1;23/05/2016;1;0;26/05/2016;;18;5.5;31;179;0;3;6
362;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;296;1;7;2;4;4;18/05/2016;1;18/05/2016;1;23/05/2016;1;0;NA;;18;5.5;31;179;1;0;5
363;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;297;1;7;1;3;1;17/05/2016;1;22/05/2016;1;NA;0;0;NA;;18;5.5;31;179;0;5;NA
363;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;297;1;7;1;3;2;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;18;5.5;31;179;0;3;5
363;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;297;1;7;1;3;3;17/05/2016;1;20/05/2016;1;23/05/2016;1;1;23/05/2016;;18;5.5;31;179;0;3;6
364;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;298;1;7;2;1;1;18/05/2016;1;NA;0;24/05/2016;1;0;27/05/2016;;18;5.5;31;179;1;NA;6
365;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;299;1;7;1;6;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;18;5.5;31;179;1;2;4
365;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;299;1;7;1;6;2;19/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;18;5.5;31;179;2;1;5
365;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;299;1;7;1;6;3;19/05/2016;1;20/05/2016;1;NA;0;0;NA;;18;5.5;31;179;2;1;NA
365;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;299;1;7;1;6;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;18;5.5;31;179;1;2;4
365;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;299;1;7;1;6;5;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;18;5.5;31;179;1;2;4
365;L1119_Na545_H50_B_D5;NA;1;interpop;B;B;D5;Narbonne_H50;299;1;7;1;6;6;19/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;18;5.5;31;179;2;1;5
366;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;300;1;7;2;7;1;18/05/2016;1;22/05/2016;1;24/05/2016;1;0;NA;;11;6.5;13;57;1;4;6
366;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;300;1;7;2;7;2;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;5
366;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;300;1;7;2;7;3;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;5
366;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;300;1;7;2;7;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
367;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;300;1;7;1;7;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
367;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;300;1;7;1;7;2;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;5
367;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;300;1;7;1;7;3;18/05/2016;1;22/05/2016;1;NA;0;0;NA;;11;6.5;13;57;1;4;NA
368;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;301;1;7;2;5;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
368;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;301;1;7;2;5;2;19/05/2016;1;22/05/2016;1;24/05/2016;1;0;24/05/2016;;11;6.5;13;57;2;3;5
368;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;301;1;7;2;5;3;19/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;11;6.5;13;57;2;1;5
368;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;301;1;7;2;5;4;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;6
368;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;301;1;7;2;5;5;19/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;11;6.5;13;57;2;1;5
369;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;302;1;7;1;7;1;18/05/2016;1;22/05/2016;1;24/05/2016;1;0;27/05/2016;;11;6.5;13;57;1;4;6
369;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;302;1;7;1;7;2;17/05/2016;1;22/05/2016;1;23/05/2016;1;0;27/05/2016;;11;6.5;13;57;0;5;6
369;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;302;1;7;1;7;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;27/05/2016;;11;6.5;13;57;1;2;4
369;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;302;1;7;1;7;4;18/05/2016;1;25/05/2016;1;NA;0;0;27/05/2016;;11;6.5;13;57;1;7;NA
370;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;302;1;7;2;7;1;18/05/2016;1;22/05/2016;1;23/05/2016;1;1;26/05/2016;;11;6.5;13;57;1;4;5
370;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;302;1;7;2;7;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;11;6.5;13;57;1;2;4
370;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;302;1;7;2;7;3;19/05/2016;1;22/05/2016;1;26/05/2016;1;1;26/05/2016;;11;6.5;13;57;2;3;7
371;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;303;1;7;1;7;1;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;11;6.5;13;57;1;2;6
371;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;303;1;7;1;7;2;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;26/05/2016;;11;6.5;13;57;1;2;6
371;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;303;1;7;1;7;3;17/05/2016;1;20/05/2016;1;23/05/2016;1;1;26/05/2016;;11;6.5;13;57;0;3;6
371;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;303;1;7;1;7;4;19/05/2016;1;22/05/2016;1;24/05/2016;1;1;26/05/2016;;11;6.5;13;57;2;3;5
372;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;303;1;7;2;7;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
372;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;303;1;7;2;7;2;18/05/2016;1;22/05/2016;1;23/05/2016;1;0;24/05/2016;;11;6.5;13;57;1;4;5
372;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;303;1;7;2;7;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
373;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;304;1;7;1;8;1;18/05/2016;1;NA;0;NA;0;0;NA;;11;6.5;13;57;1;NA;NA
373;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;304;1;7;1;8;2;18/05/2016;1;23/05/2016;1;NA;0;0;NA;;11;6.5;13;57;1;5;NA
373;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;304;1;7;1;8;3;18/05/2016;1;NA;0;NA;0;0;NA;;11;6.5;13;57;1;NA;NA
373;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;304;1;7;1;8;4;19/05/2016;1;NA;0;NA;0;0;NA;;11;6.5;13;57;2;NA;NA
374;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;304;1;7;2;8;1;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;25/05/2016;;11;6.5;13;57;1;2;5
374;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;304;1;7;2;8;2;18/05/2016;1;22/05/2016;1;23/05/2016;1;1;25/05/2016;;11;6.5;13;57;1;4;5
374;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;304;1;7;2;8;3;18/05/2016;1;22/05/2016;1;25/05/2016;1;0;25/05/2016;24-mai;11;6.5;13;57;1;4;7
374;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;304;1;7;2;8;4;19/05/2016;1;NA;0;NA;0;0;NA;;11;6.5;13;57;2;NA;NA
375;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;305;1;7;1;6;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;11;6.5;13;57;1;2;4
375;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;305;1;7;1;6;2;19/05/2016;1;22/05/2016;1;23/05/2016;1;1;25/05/2016;;11;6.5;13;57;2;3;4
375;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;305;1;7;1;6;3;19/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;11;6.5;13;57;2;1;3
375;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;305;1;7;1;6;4;19/05/2016;1;20/05/2016;1;24/05/2016;1;1;25/05/2016;;11;6.5;13;57;2;1;5
375;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;305;1;7;1;6;5;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;11;6.5;13;57;1;2;4
375;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;305;1;7;1;6;6;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;11;6.5;13;57;1;2;4
376;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;306;1;7;2;7;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;11;6.5;13;57;1;2;4
376;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;306;1;7;2;7;2;18/05/2016;1;22/05/2016;1;24/05/2016;1;0;25/05/2016;;11;6.5;13;57;1;4;6
376;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;306;1;7;2;7;3;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;25/05/2016;;11;6.5;13;57;1;2;5
376;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;306;1;7;2;7;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;11;6.5;13;57;1;2;4
377;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;306;1;7;1;7;1;18/05/2016;1;22/05/2016;1;23/05/2016;1;0;24/05/2016;;11;6.5;13;57;1;4;5
377;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;306;1;7;1;7;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
377;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;306;1;7;1;7;3;19/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;11;6.5;13;57;2;1;4
378;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;307;1;7;2;3;1;19/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;2;1;3
378;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;307;1;7;2;3;2;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;5
378;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;307;1;7;2;3;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
379;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;308;1;7;1;3;1;17/05/2016;1;18/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;0;1;5
379;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;308;1;7;1;3;2;18/05/2016;1;20/05/2016;1;NA;0;0;NA;;11;6.5;13;57;1;2;NA
379;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;308;1;7;1;3;3;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;0;3;5
380;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;309;1;7;2;4;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
380;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;309;1;7;2;4;2;18/05/2016;1;22/05/2016;1;23/05/2016;1;0;24/05/2016;;11;6.5;13;57;1;4;5
380;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;309;1;7;2;4;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;11;6.5;13;57;1;2;4
380;L1105_Na21_H2_B_D6;NA;1;interpop;B;B;D6;Narbonne_H2;309;1;7;2;4;4;19/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;11;6.5;13;57;2;1;4
381;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;310;1;7;1;8;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;1;2;4
381;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;310;1;7;1;8;2;19/05/2016;1;20/05/2016;1;23/05/2016;1;1;23/05/2016;;25;9;9;45;2;1;4
381;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;310;1;7;1;8;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;1;2;4
381;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;310;1;7;1;8;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;1;2;4
382;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;310;1;7;2;8;1;18/05/2016;1;22/05/2016;1;23/05/2016;1;1;24/05/2016;;25;9;9;45;1;4;5
382;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;310;1;7;2;8;2;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;5
382;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;310;1;7;2;8;3;18/05/2016;1;20/05/2016;1;23/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;5
382;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;310;1;7;2;8;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;0;24/05/2016;;25;9;9;45;1;2;4
383;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;311;1;7;1;7;1;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;0;3;5
383;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;311;1;7;1;7;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;1;2;4
383;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;311;1;7;1;7;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;1;2;4
383;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;311;1;7;1;7;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;1;2;4
384;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;311;1;7;2;7;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;1;2;4
384;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;311;1;7;2;7;2;19/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;2;1;3
384;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;311;1;7;2;7;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;23/05/2016;;25;9;9;45;1;2;4
385;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;312;1;7;1;8;1;18/05/2016;1;NA;0;23/05/2016;1;0;24/05/2016;;25;9;9;45;1;NA;5
385;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;312;1;7;1;8;2;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;25;9;9;45;0;3;5
385;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;312;1;7;1;8;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;4
385;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;312;1;7;1;8;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;4
386;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;312;1;7;2;8;1;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;25/05/2016;;25;9;9;45;1;2;6
386;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;312;1;7;2;8;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;25;9;9;45;1;2;4
386;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;312;1;7;2;8;3;18/05/2016;1;22/05/2016;1;22/05/2016;1;1;25/05/2016;;25;9;9;45;1;4;4
386;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;312;1;7;2;8;4;17/05/2016;1;20/05/2016;1;22/05/2016;1;1;25/05/2016;;25;9;9;45;0;3;5
387;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;313;1;7;1;8;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;0;24/05/2016;;25;9;9;45;1;2;4
387;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;313;1;7;1;8;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;4
387;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;313;1;7;1;8;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;4
387;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;313;1;7;1;8;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;4
388;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;313;1;7;2;8;1;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;25;9;9;45;1;2;4
388;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;313;1;7;2;8;2;19/05/2016;1;20/05/2016;1;24/05/2016;1;0;26/05/2016;;25;9;9;45;2;1;5
388;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;313;1;7;2;8;3;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;25;9;9;45;1;2;4
388;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;313;1;7;2;8;4;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;26/05/2016;;25;9;9;45;1;2;4
389;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;314;1;7;1;8;1;18/05/2016;1;20/05/2016;1;24/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;6
389;L1086_Na121_H4_B_E2;NA;1;interpop;B;B;E2;Narbonne_H4;314;1;7;1;8;2;18/05/2016;1;20/05/2016;1;22/05/2016;1;1;24/05/2016;;25;9;9;45;1;2;4
