IDBox;Plant;Zone;Plan;Quadrat;UniqueQuadrat;PositionQuad;UniqueGeno;IDPod;Block;Plate;PositionPlate;NbSeed;IDSeed;Base;SwellingDate;Swell;RadicleDate;Rad;CotyledonDate;Cot;Viability;SampleDate;Conta;time_flo;L_max_flo;TotalNbPods;NumSeedPlant
215;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;187;1;4;3;7;2;17-mai;18-mai;0;22-mai;1;24-mai;1;0;25-mai;;14.5;7.5;42;219
215;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;187;1;4;3;7;3;17-mai;19-mai;0;22-mai;1;24-mai;1;0;25-mai;;14.5;7.5;42;219
215;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;187;1;4;3;7;4;17-mai;18-mai;0;22-mai;1;24-mai;1;0;25-mai;;14.5;7.5;42;219
216;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;187;1;4;4;7;1;17-mai;18-mai;0;22-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
216;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;187;1;4;4;7;2;17-mai;18-mai;0;;0;;0;0;;;14.5;7.5;42;219
216;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;187;1;4;4;7;3;17-mai;17-mai;1;22-mai;1;24-mai;1;0;25-mai;;14.5;7.5;42;219
217;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;188;1;4;3;8;1;17-mai;18-mai;0;20-mai;1;22-mai;1;0;27-mai;;14.5;7.5;42;219
217;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;188;1;4;3;8;2;17-mai;17-mai;1;22-mai;1;;0;0;;;14.5;7.5;42;219
217;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;188;1;4;3;8;3;17-mai;18-mai;0;22-mai;1;25-mai;1;1;27-mai;;14.5;7.5;42;219
217;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;188;1;4;3;8;4;17-mai;18-mai;0;22-mai;1;25-mai;1;0;27-mai;;14.5;7.5;42;219
218;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;188;1;4;4;8;1;17-mai;18-mai;0;22-mai;1;23-mai;1;1;25-mai;;14.5;7.5;42;219
218;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;188;1;4;4;8;2;17-mai;18-mai;0;22-mai;1;25-mai;1;0;25-mai;;14.5;7.5;42;219
218;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;188;1;4;4;8;3;17-mai;18-mai;0;22-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
218;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;188;1;4;4;8;4;17-mai;18-mai;0;;0;;0;0;;;14.5;7.5;42;219
219;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;189;1;4;3;7;1;17-mai;17-mai;1;20-mai;1;22-mai;1;1;27-mai;;14.5;7.5;42;219
219;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;189;1;4;3;7;2;17-mai;18-mai;0;20-mai;1;25-mai;1;0;27-mai;;14.5;7.5;42;219
219;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;189;1;4;3;7;3;17-mai;18-mai;0;22-mai;1;25-mai;1;0;27-mai;;14.5;7.5;42;219
219;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;189;1;4;3;7;4;17-mai;18-mai;0;22-mai;1;25-mai;1;1;27-mai;;14.5;7.5;42;219
220;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;189;1;4;4;7;1;17-mai;18-mai;0;22-mai;1;23-mai;1;0;;;14.5;7.5;42;219
220;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;189;1;4;4;7;2;17-mai;18-mai;0;20-mai;1;25-mai;1;0;;;14.5;7.5;42;219
220;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;189;1;4;4;7;3;17-mai;18-mai;0;20-mai;1;25-mai;1;0;;;14.5;7.5;42;219
221;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;190;1;4;3;6;1;17-mai;18-mai;0;22-mai;1;26-mai;1;;26-mai;;14.5;7.5;42;219
221;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;190;1;4;3;6;2;17-mai;18-mai;0;22-mai;1;26-mai;1;0;26-mai;;14.5;7.5;42;219
221;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;190;1;4;3;6;3;17-mai;18-mai;0;22-mai;1;26-mai;1;;26-mai;;14.5;7.5;42;219
221;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;190;1;4;3;6;4;17-mai;18-mai;0;20-mai;1;23-mai;1;;26-mai;;14.5;7.5;42;219
221;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;190;1;4;3;6;5;17-mai;18-mai;0;20-mai;1;22-mai;1;;26-mai;;14.5;7.5;42;219
221;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;190;1;4;3;6;6;17-mai;18-mai;0;20-mai;1;;0;0;;;14.5;7.5;42;219
222;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;191;1;4;4;8;1;17-mai;18-mai;0;20-mai;1;24-mai;1;1;25-mai;;14.5;7.5;42;219
222;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;191;1;4;4;8;2;17-mai;17-mai;1;22-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
222;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;191;1;4;4;8;3;17-mai;18-mai;0;20-mai;1;24-mai;1;1;25-mai;;14.5;7.5;42;219
222;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;191;1;4;4;8;4;17-mai;17-mai;1;20-mai;1;24-mai;1;1;25-mai;;14.5;7.5;42;219
223;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;191;1;4;3;8;1;17-mai;18-mai;0;20-mai;1;24-mai;1;1;25-mai;;14.5;7.5;42;219
223;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;191;1;4;3;8;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
223;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;191;1;4;3;8;3;17-mai;18-mai;0;20-mai;1;23-mai;1;1;25-mai;;14.5;7.5;42;219
223;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;191;1;4;3;8;4;17-mai;17-mai;1;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
224;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;192;1;4;4;6;1;17-mai;18-mai;0;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
224;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;192;1;4;4;6;2;17-mai;18-mai;0;22-mai;1;22-mai;1;0;25-mai;;14.5;7.5;42;219
224;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;192;1;4;4;6;3;17-mai;18-mai;0;20-mai;1;25-mai;1;0;25-mai;;14.5;7.5;42;219
224;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;192;1;4;4;6;4;17-mai;18-mai;0;20-mai;1;24-mai;1;1;25-mai;;14.5;7.5;42;219
224;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;192;1;4;4;6;5;17-mai;18-mai;0;20-mai;1;23-mai;1;1;25-mai;;14.5;7.5;42;219
224;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;192;1;4;4;6;6;17-mai;20-mai;0;20-mai;1;;0;0;;;14.5;7.5;42;219
225;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;193;1;4;3;5;1;17-mai;18-mai;0;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
225;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;193;1;4;3;5;2;17-mai;18-mai;0;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
225;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;193;1;4;3;5;3;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
225;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;193;1;4;3;5;4;17-mai;17-mai;1;22-mai;1;24-mai;1;1;25-mai;;14.5;7.5;42;219
225;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;193;1;4;3;5;5;17-mai;18-mai;0;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
226;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;194;1;4;4;8;1;17-mai;18-mai;0;22-mai;1;25-mai;1;0;25-mai;;14.5;7.5;42;219
226;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;194;1;4;4;8;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
226;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;194;1;4;4;8;3;17-mai;17-mai;1;22-mai;1;;0;0;25-mai;;14.5;7.5;42;219
226;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;194;1;4;4;8;4;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
227;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;194;1;4;3;8;1;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
227;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;194;1;4;3;8;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
227;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;194;1;4;3;8;3;17-mai;17-mai;1;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
227;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;194;1;4;3;8;4;17-mai;18-mai;0;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
228;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;195;1;4;4;7;1;17-mai;18-mai;0;20-mai;1;25-mai;1;0;25-mai;;14.5;7.5;42;219
228;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;195;1;4;4;7;2;17-mai;18-mai;0;22-mai;1;23-mai;1;1;25-mai;;14.5;7.5;42;219
228;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;195;1;4;4;7;3;17-mai;18-mai;0;20-mai;1;25-mai;1;0;25-mai;;14.5;7.5;42;219
228;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;195;1;4;4;7;4;17-mai;18-mai;0;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
229;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;195;1;4;3;7;1;17-mai;18-mai;0;22-mai;1;23-mai;1;0;25-mai;25-mai;14.5;7.5;42;219
229;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;195;1;4;3;7;2;17-mai;19-mai;0;20-mai;1;23-mai;1;0;25-mai;;14.5;7.5;42;219
229;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;195;1;4;3;7;3;17-mai;19-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
230;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;196;1;4;4;1;1;17-mai;18-mai;0;22-mai;1;22-mai;1;0;25-mai;;14.5;7.5;42;219
231;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;197;1;4;3;7;1;17-mai;18-mai;0;22-mai;1;24-mai;1;0;30-mai;;14.5;7.5;42;219
231;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;197;1;4;3;7;2;17-mai;19-mai;0;22-mai;1;25-mai;1;0;30-mai;;14.5;7.5;42;219
231;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;197;1;4;3;7;3;17-mai;18-mai;0;22-mai;1;25-mai;1;0;30-mai;;14.5;7.5;42;219
231;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;197;1;4;3;7;4;17-mai;18-mai;0;22-mai;1;25-mai;1;0;30-mai;;14.5;7.5;42;219
232;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;197;1;4;4;7;1;17-mai;18-mai;0;;0;25-mai;1;0;26-mai;;14.5;7.5;42;219
232;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;197;1;4;4;7;2;17-mai;18-mai;0;22-mai;1;25-mai;1;0;26-mai;;14.5;7.5;42;219
232;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;197;1;4;4;7;3;17-mai;18-mai;0;22-mai;1;25-mai;1;1;26-mai;;14.5;7.5;42;219
233;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;198;1;4;3;5;1;17-mai;18-mai;0;;0;;0;0;;;14.5;7.5;42;219
233;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;198;1;4;3;5;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
233;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;198;1;4;3;5;3;17-mai;18-mai;0;22-mai;1;23-mai;1;0;25-mai;;14.5;7.5;42;219
233;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;198;1;4;3;5;4;17-mai;18-mai;0;22-mai;1;23-mai;1;1;25-mai;;14.5;7.5;42;219
233;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;198;1;4;3;5;5;17-mai;18-mai;0;20-mai;1;25-mai;1;1;25-mai;;14.5;7.5;42;219
234;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;199;1;4;4;5;1;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
234;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;199;1;4;4;5;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
234;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;199;1;4;4;5;3;17-mai;18-mai;0;22-mai;1;23-mai;1;1;25-mai;;14.5;7.5;42;219
234;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;199;1;4;4;5;4;17-mai;18-mai;0;22-mai;1;22-mai;1;1;25-mai;;14.5;7.5;42;219
234;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;199;1;4;4;5;5;17-mai;18-mai;0;20-mai;1;22-mai;1;0;25-mai;;14.5;7.5;42;219
235;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;200;1;4;3;5;1;17-mai;18-mai;0;20-mai;1;25-mai;1;0;27-mai;;14.5;7.5;42;219
235;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;200;1;4;3;5;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;27-mai;;14.5;7.5;42;219
235;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;200;1;4;3;5;3;17-mai;17-mai;1;20-mai;1;25-mai;1;0;27-mai;;14.5;7.5;42;219
235;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;200;1;4;3;5;4;17-mai;19-mai;0;22-mai;1;22-mai;1;0;27-mai;;14.5;7.5;42;219
235;L1130_Na1028_H1_B_C5;;interpop;B;B;C5;Narbonne_H1;200;1;4;3;5;5;17-mai;18-mai;0;22-mai;1;22-mai;1;0;27-mai;;14.5;7.5;42;219
236;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;201;1;4;4;8;1;17-mai;18-mai;0;22-mai;1;22-mai;1;0;25-mai;;21.5;4;3;11
236;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;201;1;4;4;8;2;17-mai;18-mai;0;22-mai;1;25-mai;1;0;25-mai;;21.5;4;3;11
236;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;201;1;4;4;8;3;17-mai;18-mai;0;22-mai;1;25-mai;1;0;25-mai;;21.5;4;3;11
236;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;201;1;4;4;8;4;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;21.5;4;3;11
237;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;201;1;4;3;8;1;17-mai;17-mai;1;20-mai;1;25-mai;1;1;25-mai;;21.5;4;3;11
237;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;201;1;4;3;8;2;17-mai;18-mai;0;20-mai;1;23-mai;1;1;25-mai;;21.5;4;3;11
237;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;201;1;4;3;8;3;17-mai;17-mai;1;20-mai;1;22-mai;1;1;25-mai;;21.5;4;3;11
237;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;201;1;4;3;8;4;17-mai;18-mai;0;20-mai;1;24-mai;1;1;25-mai;;21.5;4;3;11
238;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;203;1;4;4;3;1;17-mai;17-mai;1;22-mai;1;22-mai;1;0;24-mai;;21.5;4;3;11
238;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;203;1;4;4;3;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;21.5;4;3;11
238;F89-13-155-p2_H1_B_CC1;;interpop;B;B;CC1;Corse_H1;203;1;4;4;3;3;17-mai;18-mai;0;22-mai;1;22-mai;1;0;24-mai;;21.5;4;3;11
239;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;204;1;4;3;7;1;17-mai;18-mai;0;20-mai;1;25-mai;1;1;25-mai;;18;5;9;41
239;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;204;1;4;3;7;2;17-mai;18-mai;0;20-mai;1;24-mai;1;1;25-mai;;18;5;9;41
239;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;204;1;4;3;7;3;17-mai;18-mai;0;;0;25-mai;1;0;25-mai;;18;5;9;41
239;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;204;1;4;3;7;4;17-mai;17-mai;1;20-mai;1;25-mai;1;0;25-mai;;18;5;9;41
240;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;204;1;4;4;7;1;17-mai;17-mai;1;20-mai;1;23-mai;1;1;25-mai;;18;5;9;41
240;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;204;1;4;4;7;2;17-mai;18-mai;0;19-mai;1;22-mai;1;1;25-mai;;18;5;9;41
240;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;204;1;4;4;7;3;17-mai;17-mai;1;20-mai;1;22-mai;1;1;25-mai;;18;5;9;41
241;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;205;1;5;1;7;1;17-mai;17-mai;1;20-mai;1;26-mai;1;1;26-mai;;18;5;9;41
241;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;205;1;5;1;7;2;17-mai;20-mai;0;22-mai;1;25-mai;1;0;26-mai;;18;5;9;41
241;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;205;1;5;1;7;3;17-mai;18-mai;0;20-mai;1;25-mai;1;1;26-mai;;18;5;9;41
241;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;205;1;5;1;7;4;17-mai;18-mai;0;20-mai;1;22-mai;1;1;26-mai;;18;5;9;41
242;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;205;1;5;2;7;1;17-mai;18-mai;0;20-mai;1;24-mai;1;1;26-mai;;18;5;9;41
242;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;205;1;5;2;7;2;17-mai;18-mai;0;20-mai;1;25-mai;1;1;26-mai;;18;5;9;41
242;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;205;1;5;2;7;3;17-mai;20-mai;0;22-mai;1;25-mai;1;0;26-mai;;18;5;9;41
243;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;206;1;5;1;7;1;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;18;5;9;41
243;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;206;1;5;1;7;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;18;5;9;41
243;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;206;1;5;1;7;3;17-mai;18-mai;0;20-mai;1;;0;0;24-mai;;18;5;9;41
243;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;206;1;5;1;7;4;17-mai;18-mai;0;20-mai;1;23-mai;1;1;24-mai;;18;5;9;41
244;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;206;1;5;2;7;1;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;18;5;9;41
244;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;206;1;5;2;7;2;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;18;5;9;41
244;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;206;1;5;2;7;3;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;18;5;9;41
245;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;207;1;5;1;6;1;17-mai;18-mai;0;22-mai;1;26-mai;1;1;26-mai;;18;5;9;41
245;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;207;1;5;1;6;2;17-mai;18-mai;0;20-mai;1;26-mai;1;1;26-mai;;18;5;9;41
245;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;207;1;5;1;6;3;17-mai;18-mai;0;20-mai;1;26-mai;1;1;26-mai;;18;5;9;41
245;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;207;1;5;1;6;4;17-mai;18-mai;0;20-mai;1;22-mai;1;1;;;18;5;9;41
245;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;207;1;5;1;6;5;17-mai;18-mai;0;20-mai;1;22-mai;1;1;;;18;5;9;41
245;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;207;1;5;1;6;6;17-mai;19-mai;0;20-mai;1;22-mai;1;1;;;18;5;9;41
246;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;208;1;5;2;5;1;17-mai;18-mai;0;20-mai;1;23-mai;1;1;24-mai;;18;5;9;41
246;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;208;1;5;2;5;2;17-mai;18-mai;0;20-mai;1;24-mai;1;1;24-mai;;18;5;9;41
246;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;208;1;5;2;5;3;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;18;5;9;41
246;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;208;1;5;2;5;4;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;18;5;9;41
246;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;208;1;5;2;5;5;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;18;5;9;41
247;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;209;1;5;1;4;1;17-mai;18-mai;0;;0;25-mai;1;0;25-mai;;18;5;9;41
247;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;209;1;5;1;4;2;17-mai;17-mai;1;20-mai;1;;0;1;25-mai;;18;5;9;41
247;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;209;1;5;1;4;3;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;18;5;9;41
247;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;209;1;5;1;4;4;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;18;5;9;41
248;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;210;1;5;2;5;1;17-mai;18-mai;0;20-mai;1;22-mai;1;1;25-mai;;18;5;9;41
248;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;210;1;5;2;5;2;17-mai;18-mai;0;20-mai;1;;0;0;25-mai;;18;5;9;41
248;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;210;1;5;2;5;3;17-mai;17-mai;1;20-mai;1;25-mai;1;1;25-mai;;18;5;9;41
248;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;210;1;5;2;5;4;17-mai;18-mai;0;20-mai;1;23-mai;1;1;25-mai;;18;5;9;41
248;L1107_Na234_H2_B_CC3;;interpop;B;B;CC3;Narbonne_H2;210;1;5;2;5;5;17-mai;19-mai;0;20-mai;1;25-mai;1;1;25-mai;25-mai;18;5;9;41
249;F89-13-101-r2_H1_B_D2;;interpop;B;B;D2;Corse_H1;211;1;5;1;5;1;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;;17;100;294
249;F89-13-101-r2_H1_B_D2;;interpop;B;B;D2;Corse_H1;211;1;5;1;5;2;17-mai;18-mai;0;20-mai;1;24-mai;1;1;24-mai;;;17;100;294
249;F89-13-101-r2_H1_B_D2;;interpop;B;B;D2;Corse_H1;211;1;5;1;5;3;17-mai;18-mai;0;20-mai;1;22-mai;1;0;24-mai;;;17;100;294
249;F89-13-101-r2_H1_B_D2;;interpop;B;B;D2;Corse_H1;211;1;5;1;5;4;17-mai;17-mai;1;20-mai;1;;0;1;24-mai;;;17;100;294
249;F89-13-101-r2_H1_B_D2;;interpop;B;B;D2;Corse_H1;211;1;5;1;5;5;17-mai;18-mai;0;20-mai;1;22-mai;1;;24-mai;;;17;100;294
250;F89-13-101-r2_H1_B_D2;;interpop;B;B;D2;Corse_H1;212;1;5;2;6;1;17-mai;18-mai;0;22-mai;1;24-mai;1;0;24-mai;;;17;100;294
250;F89-13-101-r2_H1_B_D2;;interpop;B;B;D2;Corse_H1;212;1;5;2;6;2;17-mai;17-mai;1;20-mai;1;22-mai;1;1;24-mai;;;17;100;294
250;F89-13-101-r2_H1_B_D2;;interpop;B;B;D2;Corse_H1;212;1;5;2;6;3;17-mai;18-mai;0;20-mai;1;22-mai;1;1;24-mai;;;17;100;294
